created_at,favorite_count,full_text,in_reply_to_screen_name,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
Fri Mar 29 06:23:15 +0000 2024,0,Harusnya kita bikin komunitas marah marah rosin ,,0,0,0,https://x.com/urirosin/status/1773596767277257074,"1,63052E+18",urirosin
Fri Mar 29 06:16:08 +0000 2024,0,@rasjawa lu yang anjing postingan komunitas kenapa dibawa keluar kocak???? lu kalo marah sama cerita dia DI TWEET DI DALAN KOMUNITAS KOCAK. dasar f∆ggot,rasjawa,0,0,0,https://x.com/underboulevard/status/1773594974493241778,"1,53091E+18",underboulevard
Fri Mar 29 06:09:19 +0000 2024,0,komunitas marah marah terlucu,,0,0,0,https://x.com/haechanacehaa/status/1773593257894723615,"1,75721E+18",haechanacehaa
Fri Mar 29 05:54:18 +0000 2024,0,@atiahhmair @ddeewy @nsswav @zaareyyy tau anjir kayanya ni org mau nikah dah,atiahhmair,0,1,0,https://x.com/anetnoth/status/1773589481473355870,"1,31007E+18",anetnoth
Fri Mar 29 05:42:45 +0000 2024,0,Sebelum urusan dapur rumah tangga jadi topik komunitas mara marah itu seru,,0,0,0,https://x.com/vrijeman/status/1773586572576723027,59820445,vrijeman
Fri Mar 29 05:39:28 +0000 2024,0,komunitas marah marah isinya cuma orang orang mentally immature,,0,0,0,https://x.com/wallahibestie/status/1773585746760224844,"1,41636E+18",wallahibestie
Fri Mar 29 05:39:22 +0000 2024,40,WKKWKWKWK MBA MBAAA Lu culture shock sama komunitas ramah ramah yaa kebiasan main di komunitas marah-marah sih sekalinya masuk yang ramah dikit ga kuat jelas-jelas ada peraturan yang harus dibaca oh pantes mainnya di komun marah2 ya jadi males baca bisanya cuman marah2 https://t.co/Oe38x4wd9A,,1,2,10,https://x.com/maulanafikri455/status/1773585721472749701,2704151514,maulanafikri455
Fri Mar 29 05:34:44 +0000 2024,16,Komunitas ini dibentuk untuk menetralisir/menjadi oasis dari TL berisi post yg marah-marah mengeluh atau sedih. Kata ramah memang diambil karena diharap postingannya ramah (aman untuk TL orang2 menguntungkan/bermanfaat buat yg baca atau (bersifat) baik dari segi isi &amp; bahasa). https://t.co/u1webAAXrq,askDika,4,2,0,https://x.com/askDika/status/1773584554281836966,"1,06001E+18",askDika
Fri Mar 29 05:24:23 +0000 2024,0,@rasjawa Komunitas marah marah bikin org org banyak dosa aja,rasjawa,0,0,0,https://x.com/bubub_rv/status/1773581952634794379,"1,59277E+18",bubub_rv
Fri Mar 29 05:17:08 +0000 2024,0,Komunitas marah-marah:,,0,1,1,https://x.com/heyshavvv/status/1773580125696585896,"1,6857E+18",heyshavvv
Fri Mar 29 05:04:17 +0000 2024,1,Kamu harusnya misuh di komunitas marah-marah,,0,0,1,https://x.com/anchornim_/status/1773576894161502550,"1,2044E+18",anchornim_
Fri Mar 29 04:48:55 +0000 2024,0,Isagi komunitas marah marah juga masuk wkwk,,0,0,0,https://x.com/0_saturns/status/1773573027650818348,"1,57063E+18",0_saturns
Fri Mar 29 04:45:25 +0000 2024,0,Ini caranya block grup komunitas marah marah gimana,,0,0,0,https://x.com/cultpriest/status/1773572143659254205,1510278390,cultpriest
Fri Mar 29 04:45:07 +0000 2024,0,@nsswav @ddeewy @zaareyyy @atiahhmair gue tau lu se kangen itu sm gue nas,nsswav,0,0,0,https://x.com/anetnoth/status/1773572069533368367,"1,31007E+18",anetnoth
Fri Mar 29 04:33:11 +0000 2024,2,[peluk jauh] @nsswav @ddeewy @zaareyyy @atiahhmair,anetnoth,0,4,0,https://x.com/anetnoth/status/1773569065128268129,"1,31007E+18",anetnoth
Fri Mar 29 04:32:08 +0000 2024,0,+ oreo yg gausah di tanya lagi 24/7 selama 3 tahun kehidupan putih abu abu gue selalu ada mereka di setiap momentnya. gue pikir after kita pisah kelas kita gabakal deket lagi tapi ternyata engga!! dan semoga walaupun udh pisah univ kita bisa tetep deket yeaaah oreo ️,,0,1,0,https://x.com/anetnoth/status/1773568804401938660,"1,31007E+18",anetnoth
Fri Mar 29 04:28:28 +0000 2024,0,nanti kuliah yg duduk depan belakang samping gue siapa ya..,,0,0,0,https://x.com/anetnoth/status/1773567880409252307,"1,31007E+18",anetnoth
Fri Mar 29 04:19:29 +0000 2024,0,Komunitas marah marah will always be there dengan satu cerita terbaru per hari yang di luar nalar sampe geleng-geleng ... Selalu bikin pusing,,0,0,1,https://x.com/KERASAKTl/status/1773565618945417415,"1,53777E+18",KERASAKTl
Fri Mar 29 04:14:19 +0000 2024,1, kenapa komunitas marah marah tuh lewat Tl gue mulu sialan yaampun jd marahhhhhhhhh ,,0,0,0,https://x.com/tanyarlfes/status/1773564317926920304,1371650588,tanyarlfes
Fri Mar 29 03:59:16 +0000 2024,0,@indazyy yg di komunitas marah-marahh. td ada yg qrt kontranya jd makin rame wkwkw,indazyy,0,0,0,https://x.com/blink182ajah/status/1773560531934126153,2196192078,blink182ajah
Fri Mar 29 03:48:32 +0000 2024,0,Lu tau gasih gua masuk komunitas marah ga nyampe 1/2 hari udh leave lagi,,0,2,0,https://x.com/jwononuw/status/1773557830831702488,"1,19123E+18",jwononuw
Fri Mar 29 03:28:18 +0000 2024,0,komunitas marah marah harus pakai harshwords bangey kah ,,0,1,0,https://x.com/oprtgasce/status/1773552739777122701,"1,49954E+18",oprtgasce
Fri Mar 29 03:20:00 +0000 2024,0,gimana caranya mute komunitas marah marah sih? risih banget aku liatnya aelah nebar energi negatif ajaaaaaaaaaaaaaa,,0,2,0,https://x.com/eyaeyauw/status/1773550648304283703,"1,16151E+18",eyaeyauw
Fri Mar 29 03:06:20 +0000 2024,0,@myluvallmine komunitas marah marah,addupmyl0ve,0,1,0,https://x.com/panmeebelacan/status/1773547211176935650,"1,70512E+18",panmeebelacan
Fri Mar 29 02:42:21 +0000 2024,0,@Minhyuk24hr Gapapa lah gajadi debut di komunitas marah-marah tadi di komunitas ramah-ramah,Minhyuk24hr,0,0,0,https://x.com/diskacfrwns/status/1773541175766786275,89162878,diskacfrwns
Fri Mar 29 02:17:13 +0000 2024,0,@doafather kerbau ini mah,doafather,0,0,0,https://x.com/anetnoth/status/1773534849308950840,"1,31007E+18",anetnoth
Fri Mar 29 02:09:05 +0000 2024,0,@AyyXpumpkin @discountfess Bukan aku yg beli kak tadi ada yg ngespill di komunitas marah dikirim baju koko,AyyXpumpkin,0,0,0,https://x.com/prills_s/status/1773532800991248714,"9,06711E+17",prills_s
Fri Mar 29 02:06:54 +0000 2024,0,@aecha_xz @discountfess Tadi aku gak sengaja liat di komunitas marah kak yg datengnya baju koko,aecha_xz,0,0,0,https://x.com/prills_s/status/1773532251311030437,"9,06711E+17",prills_s
Fri Mar 29 02:03:37 +0000 2024,0,@444Tuliph @askDika Orang yg gasengaja salah ngetweet di komun ramah aja lgsg diserang sampe degdegan kalian ini jatohnya malah lebih ga ramah daripada komunitas marah marah wkwkwk,bulrtaoreune,0,1,0,https://x.com/bulrtaoreune/status/1773531428392714387,"8,79019E+17",bulrtaoreune
Thu Mar 28 19:09:51 +0000 2024,0,@difarzkyy Akhirnya dipa masuk komunitas marah marahh,,0,1,0,https://x.com/hariitsrafi/status/1773427298227884153,"1,17361E+18",hariitsrafi
Thu Mar 28 18:08:29 +0000 2024,0,Terus kayak ... Di komunitas itu banyak yang ngelanggar rules bzzzz DAN aku pernah join komunitas marah-marah (sekarang udah left) tapi masih suka dapet tweets isi dari komunitas itu hmmm ...,poisonkisscs,0,0,0,https://x.com/poisonkisscs/status/1773411857673654731,"1,32804E+18",poisonkisscs
Thu Mar 28 17:53:42 +0000 2024,2,Ingfokan cara ngeblok komunitas marah marah... Ada mulu lewat anjir ,,0,2,0,https://x.com/anxie_teaa/status/1773408133869900259,"1,56462E+18",anxie_teaa
Thu Mar 28 17:51:25 +0000 2024,2,@pacaryamada @bbubletos @naldaff @convomfs Jd prnh di komunitas marah ada yg tantrum tentang tugas klompok nah si putri itu jb kl dia prnh ngrasain jg ada tmn rese yg plagiatin tgsnya dia abistu kl gslh dia blg pdhl seleb tiktok yg kontennya menginspirasi gt nh ada jg kn ssan chatnya jd kespill dh nmnya safrina ,istrisanemi,0,1,0,https://x.com/qoboqanwater/status/1773407558944067608,938514559,qoboqanwater
Thu Mar 28 17:37:23 +0000 2024,0,@bitesread Komunitas Ramah-ramah tuh namanya dipilih karena sebenarnya ya menyediakan konten yg ramah (aman &amp; ga ngerusak [mood]) di TL yang kadang isinya marah-marah sedih atau berita buruk. Jadi ketika isinya jadi tanya-tanya/cerita sedih (doang) ya bertentangan. Jadi nama udah sesuai. https://t.co/holbkXoDFg,paendant,1,1,0,https://x.com/askDika/status/1773404029802156173,"1,06001E+18",askDika
Thu Mar 28 17:32:03 +0000 2024,0,@bitesread @miawjpg At anyway Komunitas Ramah-ramah tuh namanya dipilih karena sebenarnya ya menyediakan konten yang ramah (aman) di TL yang kadang isinya marah-marah sedih atau berita buruk. Jadi ketika isinya jadi tanya-tanya/cerita sedih (doang) ya bertentangan.,askDika,0,1,0,https://x.com/askDika/status/1773402687780065733,"1,06001E+18",askDika
Thu Mar 28 17:28:44 +0000 2024,0,SUMPAH MAKASIH YG UDAH BIKIN KOMUNITAS MARAH-MARAH PLIS AKHIRNYAA TEMPAT YG GUA BUTUHKAN,,0,0,0,https://x.com/rinpleaser/status/1773401852153074105,"1,65215E+18",rinpleaser
Thu Mar 28 17:22:00 +0000 2024,3,LETS GOOOO SABUNG KOMUNITAS‼️‼️ Komunitas marah-marah VS Komunitas ramah-ramah soon,,0,0,0,https://x.com/ujuveveve_/status/1773400158379909554,"1,64375E+18",ujuveveve_
Thu Mar 28 17:14:25 +0000 2024,0,@Minhyuk24hr Kan langsung nemu bahan komunitas marah-marah,Minhyuk24hr,0,2,0,https://x.com/diskacfrwns/status/1773398251552804932,89162878,diskacfrwns
Thu Mar 28 17:09:29 +0000 2024,1,Padahal di pinnednya udah jelas wkwk. Mana kalo direport malah playing victim bla bla. Kecuali dirulesnya ga dihighlight apa yang boleh dan ga boleh di share disini dan lu tiba2 di hide. Baru dh marah. Capek liat komunitas isinya nanya/rekom + cerita sedih mnta semangat wkwkwk,,0,0,0,https://x.com/nikelfluor/status/1773397009350955320,"1,71641E+18",nikelfluor
Thu Mar 28 17:02:45 +0000 2024,1,@askDika Syulit. Jadi mereka join komunitas ramah-ramah buat nyari bahan di komunitas marah-marah dong. Haha.,askDika,0,0,0,https://x.com/bangghulam/status/1773395314722115915,78827943,bangghulam
Thu Mar 28 16:58:11 +0000 2024,0,is kesal lah karena akun gembokan gabisa reply di komunitas marah-marah ‍ klo ga digembok serem tukang bakso jancok kekmana ni gak mau buat akun baru,,0,1,0,https://x.com/EHSABARYA/status/1773394165906513993,"1,34577E+18",EHSABARYA
Thu Mar 28 16:43:34 +0000 2024,1,@askDika Seseorang tolong buat kan komunitas drama komunitas marah-marah Vs komunitas ramah-tamah ,askDika,0,0,0,https://x.com/Don_Nanad/status/1773390487489290449,"1,088E+18",Don_Nanad
Thu Mar 28 16:43:13 +0000 2024,0,@diskacfrwns wkwkw entar kita marah marah di komunitas itu,diskacfrwns,0,1,0,https://x.com/Minhyuk24hr/status/1773390396766531679,"1,35447E+18",Minhyuk24hr
Thu Mar 28 16:27:45 +0000 2024,0,kenapa cowoku lucu banget ya kalo bobo ️️️ https://t.co/UgSYFY52kx,,0,1,0,https://x.com/anetnoth/status/1773386504100073947,"1,31007E+18",anetnoth
Thu Mar 28 16:26:31 +0000 2024,0,Ohhh ini dari komunitas ramah ramah 1 lagi ada marah marah Suka salah baca kalo lewat wkwwk,,0,0,0,https://x.com/314___jk/status/1773386195231527100,350894150,314___jk
Thu Mar 28 16:21:19 +0000 2024,1,@as_sulthoni komunitas marah marah memaki pake capslock. lalu dibalas ramah ramah dengan santun. menarik awokawok,aslthoni,0,1,0,https://x.com/temanphp/status/1773384884473733580,"1,00294E+18",temanphp
Thu Mar 28 16:19:20 +0000 2024,12,better for you buat bikin komunitas sendiri kamu urus sendiri itu padahal udh ada guidelines yg di pinned sama moderator padahal awal bikinnya jg kan bukan berdasar ramah ramah yg lu tanya gue jawab tp buat jadi komunitas yang instead of marah marah kita sharing yg baik aja,,0,1,1,https://x.com/beautiesthete/status/1773384386186285325,2527255808,beautiesthete
Thu Mar 28 16:15:53 +0000 2024,0,@milkyudays Tak pikir teko komunitas marah-marah,milkyudays,0,1,0,https://x.com/manggaqwenie/status/1773383519336841494,"9,4526E+17",manggaqwenie
Thu Mar 28 16:07:23 +0000 2024,0,@onyourleos HIBURAN NJIR join komunitas marah marah,onyourleos,0,1,0,https://x.com/bucinhaechanok/status/1773381379612700863,"1,29562E+18",bucinhaechanok
Thu Mar 28 15:59:56 +0000 2024,0,@jungaheyon Komunitas marah marah.,,0,0,0,https://x.com/Taxesan/status/1773379503370498262,4538487378,Taxesan
Thu Mar 28 15:54:48 +0000 2024,0,@firafess Buka komunitas ramah ramah instead of komunitas marah marah so calming yet heartwarming. Menyenangkan sekali,firafess,0,0,0,https://x.com/astreajakal/status/1773378212363739479,"1,13284E+18",astreajakal
Thu Mar 28 15:51:58 +0000 2024,0,Ini aku cocok kayaknya gabung ke komunitas marah marah https://t.co/b1oImtt97m,lockjustforyou,0,1,0,https://x.com/lockjustforyou/status/1773377501773074725,"1,67915E+18",lockjustforyou
Thu Mar 28 15:51:42 +0000 2024,0,guru: km ada ikut komunitas gk? ak: ada bu guru: komunitas ap? ak: komunitas marah ,,0,0,0,https://x.com/kwdnskjs/status/1773377433204654468,"1,38841E+18",kwdnskjs
Thu Mar 28 15:41:19 +0000 2024,1,Soalnya tujuan awal komunitas sebelah cuman sekedar nyaingin komunitas marah marah ,,0,0,0,https://x.com/itgirlnayeony/status/1773374820228424156,"1,34682E+18",itgirlnayeony
Thu Mar 28 15:11:49 +0000 2024,0,Komunitas ramah tapi malah membuat marah,,0,0,0,https://x.com/secretofminez/status/1773367395580600424,"1,55557E+18",secretofminez
Thu Mar 28 14:55:27 +0000 2024,1,@askDika Kayaknya itu ada penyusup dari oposisi (komunitas marah marah). Ingat orang Indonesia lebih suka keributan. ,askDika,0,0,0,https://x.com/BagasN7/status/1773363276941799813,200727478,BagasN7
Thu Mar 28 14:51:31 +0000 2024,0,kok komunitas marah marah ga buka buka sii kan mau menyalurkan emosi di tempat yang tepat,,0,0,0,https://x.com/sadbichis/status/1773362288914788445,"1,11953E+18",sadbichis
Thu Mar 28 14:48:24 +0000 2024,0,@JPFBASE gintoki mah masuk semua komunitas. malu maluin orang susah orang stres komunitas marah marah,JPFBASE,0,0,0,https://x.com/dazzlinddd/status/1773361502868644162,"1,66098E+18",dazzlinddd
Thu Mar 28 14:46:00 +0000 2024,0,komunitas marah marah: woojin komunitas ramah ramah : Seohyuk komunitas bingung : Leekyeol komunitas malu maluin : geunho komunitas cari ayang : Taehun komunitas orang stres : Sayeon komunitas orang kaya: Jeonghan komunitas cewe cantik: arin,,0,0,1,https://x.com/BlueNightSky10/status/1773360900432372033,"1,30595E+18",BlueNightSky10
Thu Mar 28 14:43:08 +0000 2024,0,Bayangin lu ribut sama cewe lu ribut kecil. Bukannya diobrolin cari jalan keluar cewelu lebih memilih untuk nyepill di komunitas marah-marah ,,0,1,0,https://x.com/drawansickppl/status/1773360178269679958,"1,21334E+18",drawansickppl
Thu Mar 28 14:41:40 +0000 2024,43,komunitas marah marah: camu komunitas ramah ramah : noan komunitas bingung : lee komunitas malu maluin : kamui komunitas cari ayang : roland komunitas orang stres : nabe toko barang bekas : changyu,,1,0,11,https://x.com/AlvaRichie1/status/1773359809590329608,"1,04952E+18",AlvaRichie1
Thu Mar 28 14:41:00 +0000 2024,0,Jake siap masuk komunitas marah marah https://t.co/9c9rEla5kq,,0,0,0,https://x.com/sastramesinn/status/1773359640794792027,"1,39145E+18",sastramesinn
Thu Mar 28 11:59:15 +0000 2024,0,@kdrama_menfess Siapa coba yg kuat punya pasangan se dingin hae in plus keluarga istri kayak gitu. 3 hari jg mungkin kalau kita udah cerita di base atau komunitas marah,kdrama_menfess,0,0,0,https://x.com/bucinbacin/status/1773318936827936979,"1,15507E+18",bucinbacin
Thu Mar 28 11:31:18 +0000 2024,0,komunitas marah-marah berubah jadi komunitas caper,,0,0,0,https://x.com/scenickatui/status/1773311902224925143,"1,09697E+18",scenickatui
Thu Mar 28 11:22:11 +0000 2024,0,tar gen z kalo nikah terus berantem pasti marah marahnya di komunitas marah marah,,0,1,0,https://x.com/im4rkk/status/1773309609010200793,"1,5059E+18",im4rkk
Thu Mar 28 11:20:41 +0000 2024,0,Aneh bgt ya org marah marah di komunitas marah marah tp disuruh jgn marah,,0,0,0,https://x.com/sabitarius/status/1773309230096806062,"1,07632E+18",sabitarius
Thu Mar 28 11:13:00 +0000 2024,0,@donat_lemon @rasjawa Pas baca kan aku heran dih gini doang dia marah? Kan bener kata suaminya bumbunya instan trus ngebatin pasti ini pada hujat dikomen duarrr lebih heran lagi banyak yg dukung dan mindset sama wkwk. Aneh lu pada se komunitas,donat_lemon,0,7,0,https://x.com/alan_derrr/status/1773307294685503917,"1,76526E+18",alan_derrr
Thu Mar 28 10:17:43 +0000 2024,0,Komunitas marah-marah Komunitas Ramah-Ramah Komunitas mau nangis aja Komunitas .?,,0,0,0,https://x.com/LitteralyJstJay/status/1773293385660444936,"1,23552E+18",LitteralyJstJay
Thu Mar 28 10:12:43 +0000 2024,0,oyy ini apalagi yg lewat timeline guee udah ya komunitas marah trs komunitas ramah trs skrg komunitas mau nangis aja https://t.co/Rh2zKyxV4p,,0,0,0,https://x.com/junniecutie/status/1773292125863461121,"1,7536E+18",junniecutie
Thu Mar 28 09:41:01 +0000 2024,0,gw kayaknya cocok masuk komunitas marah marah,,0,0,0,https://x.com/imnothecreator/status/1773284149605859768,"1,72062E+18",imnothecreator
Thu Mar 28 09:33:11 +0000 2024,0,Akun gua lama kaga dibuka isi timelinenya komunitas marah marah semua,,0,0,0,https://x.com/Jejepangann/status/1773282177637056772,"1,70046E+18",Jejepangann
Thu Mar 28 09:29:11 +0000 2024,0,@fromlinspov banyak orang oot nanya konser grup sebelah di komunitas ilichil orang-orang marah dan negur wajar kan,fromlinspov,0,0,0,https://x.com/vasnilla/status/1773281171524198564,"1,0854E+18",vasnilla
Thu Mar 28 08:42:18 +0000 2024,1,Bemana caranya mute ini komunitas marah-marah,,0,2,0,https://x.com/tristaniaindah/status/1773269370837275000,41569614,tristaniaindah
Thu Mar 28 08:12:19 +0000 2024,0,Sempat tertipu komunitas marah-marah kok gak ada marahnya eh ternyata komunitas ramah-ramah. Kalau berdoa spesifik biar jodohnya spek Violet evergarden itu bakal dikabulin gak yaaa? ,,0,0,0,https://x.com/Bougainvilleea_/status/1773261825078968813,"1,57167E+18",Bougainvilleea_
Thu Mar 28 07:59:21 +0000 2024,0,puasa gue batal ga ya nangis bawang gini baca thread orang di komunitas marah marah,,0,0,0,https://x.com/dalgonakobe/status/1773258561188925834,"1,28399E+18",dalgonakobe
Thu Mar 28 07:46:45 +0000 2024,0,setelah ada komunitas marah-marah. skrg ada komunitas ramah-ramah. terharu bacanya,,0,1,0,https://x.com/shalunace/status/1773255391725433076,"1,71883E+18",shalunace
Thu Mar 28 07:42:17 +0000 2024,0,Komunitas marah marah bener2 ga sehat buat aku yg gampang mikiran,,0,0,0,https://x.com/ulyafaqihatinn_/status/1773254269098917896,1588685011,ulyafaqihatinn_
Thu Mar 28 07:41:51 +0000 2024,0,gue mau marah marah di komunitas aja uda ga sanggup ya Allah,,0,1,0,https://x.com/dearestwonyoung/status/1773254159908634791,"1,53077E+18",dearestwonyoung
Wed Mar 27 22:01:09 +0000 2024,0,stop anjayyyy itu gw marah marah di komunitas marah marah gak oot eh taunya rame :/ jgn minta spill krn gw cuma pengen marah marah,minnelauva,0,0,0,https://x.com/minnelauva/status/1773108019187908649,"1,00579E+18",minnelauva
Wed Mar 27 21:37:45 +0000 2024,6,@balyungyuhuuu Karena menurut gue letter of acceptance ini hal yang seharusnya bisa dianggap serius harusnya dipersiapkan matang-matang. Dan gue marah2 di komunitas marah-marah alias sesuai tempatnya bang kan ga mungkin kalo di komun marah2 gue ngetweet nya dakwah kultum,pascaorba,1,0,0,https://x.com/pascaorba/status/1773102131844669762,"1,7614E+18",pascaorba
Wed Mar 27 20:58:32 +0000 2024,1,Ni komunitas marah marah gabisa dimute njir. Ganggu tl bgt nyampah sama cerita yg kaga perlu,,0,0,0,https://x.com/djanaaa_/status/1773092262194315588,378922141,djanaaa_
Wed Mar 27 19:18:17 +0000 2024,0,hiburan bgt tiap buka twt isinya komunitas marah marah,,0,0,0,https://x.com/jaegarjst/status/1773067034672103552,4706017884,jaegarjst
Wed Mar 27 18:59:02 +0000 2024,0,mulai ngerasa twt an di komunitas marah marah tu fiktif biar twtny rame doang kan lo?!!,,0,0,0,https://x.com/needyouasfuck/status/1773062190305533995,"1,08612E+18",needyouasfuck
Wed Mar 27 18:46:00 +0000 2024,0,komunitas marah jdi ny kek base,,0,1,0,https://x.com/kyoongzie/status/1773058911290958197,"1,29165E+18",kyoongzie
Wed Mar 27 18:36:25 +0000 2024,0,yha emang gue ga cocok join komunitas marah marah kayaknya hiks,,0,0,0,https://x.com/ivloryy/status/1773056496252731583,"7,90465E+17",ivloryy
Wed Mar 27 18:23:35 +0000 2024,3,COK MASUK KOMUNITAS MARHA MARAH WKWK,,0,1,0,https://x.com/akhirjuniii/status/1773053268538655014,"1,1312E+18",akhirjuniii
Wed Mar 27 18:11:32 +0000 2024,0,ni komunitas marah marah isinya orang caper tolol goblok bat dah ngentot.,,0,0,0,https://x.com/shokyuugai/status/1773050234429407713,"1,22098E+18",shokyuugai
Wed Mar 27 18:02:02 +0000 2024,0,how do i mute that komunitas marah-marah bener muak dah gua gak relevan tbtb muncul,,0,0,0,https://x.com/coryydoras/status/1773047845236375702,"1,36592E+18",coryydoras
Wed Mar 27 17:57:57 +0000 2024,0,selain ke cwo gw gw klo mw marah tinggal twit di komunitas marah marah fak lah asik beuttt,,0,0,0,https://x.com/raaawae/status/1773046816541454531,2338207129,raaawae
Wed Mar 27 17:56:39 +0000 2024,0,@bluelockfess isagi tuh tergantung ga sih? kalo mihya berulah pasti lari nya ke komunitas marah marah,bluelockfess,0,0,0,https://x.com/AlrexisNess/status/1773046489347956870,"1,44288E+18",AlrexisNess
Wed Mar 27 17:30:29 +0000 2024,0,mengapasih chika itu ..,,0,1,0,https://x.com/anetnoth/status/1773039905108553923,"1,31007E+18",anetnoth
Wed Mar 27 17:29:51 +0000 2024,0,mengapasih kalian itu .,,1,0,0,https://x.com/anetnoth/status/1773039746681290948,"1,31007E+18",anetnoth
Wed Mar 27 17:25:59 +0000 2024,1,Komunitas marah marah TAP GW BENERAN GK KE REGISTER LAGI SIALAAAAAAAN https://t.co/XxO1K27NWU,,0,0,0,https://x.com/torupekasa/status/1773038772126364151,"1,72557E+18",torupekasa
Wed Mar 27 17:20:52 +0000 2024,0,@idntcrev TOLONG LAH,cccchiiikuuu,0,0,0,https://x.com/anetnoth/status/1773037486597411327,"1,31007E+18",anetnoth
Wed Mar 27 17:14:26 +0000 2024,0,@UGM_FESS Ini pasti KM yang lagi digoreng di komunitas marah marah,UGM_FESS,0,0,0,https://x.com/freaktey/status/1773035867575058785,"1,5307E+18",freaktey
Wed Mar 27 17:04:30 +0000 2024,0,@JPFBASE Komunitas ramah bingung marah sama toko barang bekas ,JPFBASE,0,1,0,https://x.com/staryzkiss/status/1773033364154396686,"1,53998E+18",staryzkiss
Wed Mar 27 16:54:12 +0000 2024,0,biasa lewat tl komunitas marah marah trs liat komunitas ramah ramah kek lgsg terenyuh hati gw akwoakwoakwoka,,0,0,0,https://x.com/bovft/status/1773030772376555985,"1,67511E+18",bovft
Wed Mar 27 16:44:01 +0000 2024,0,@waznwau HALO KAK AKU MAU TANYA SESUATU KE KK TAPI KK GA OPEN DM (kontesk ttg wifi yg kk reply di komunitas marah ) Mohon maaf sebelumnya sampe rep di akun kk yg ini soalnya aku gabisa tanya lewat mana lg. https://t.co/JET4kOhlaT,waznwau,0,1,0,https://x.com/gmuybby/status/1773028211225513992,"1,46337E+18",gmuybby
Wed Mar 27 16:37:16 +0000 2024,0,Pantes kok beda vibes. Ternyata komunitas ramah-ramah bukan marah-marah. Ademnya TL ku,,0,0,0,https://x.com/Rssfff_1/status/1773026513706787236,"1,1175E+18",Rssfff_1
Wed Mar 27 16:35:44 +0000 2024,0,@adpxxii_ masuk komunitas marah marah,adpxxii_,0,1,0,https://x.com/cryincloudz/status/1773026127767818352,"1,13302E+18",cryincloudz
Wed Mar 27 16:19:29 +0000 2024,0,@hyakkimarru Ini kronologisnya apa? Tadi liat di komunitas marah-marah tapi ngga sempet baca.,hyakkimarru,0,0,0,https://x.com/GroundedtoGrow/status/1773022036949901664,"1,76348E+18",GroundedtoGrow
Wed Mar 27 16:18:26 +0000 2024,0,This one definitely masuk komunitas marah-marah https://t.co/wadxaST1Pr,,0,0,0,https://x.com/shuichimoriarty/status/1773021772612256103,"1,72222E+18",shuichimoriarty
Wed Mar 27 16:17:00 +0000 2024,23,Nge-block Komunitas Marah Marah caranya gimana sih. Nyebahi tenan mlebu timeline terus.,,0,0,1,https://x.com/barcelonabryan/status/1773021414007714299,29410995,barcelonabryan
Wed Mar 27 16:01:09 +0000 2024,0,@jeankalsel sumpah gimana ya cara mute itu komunitas marah-marah.... ikutan marah bacanya....,jeankalsel,0,1,0,https://x.com/maefleure/status/1773017424939372690,"1,68964E+18",maefleure
Wed Mar 27 15:55:06 +0000 2024,86,yujiem! hayolo ada hima yang BATALIN KOLABORASI SECARA SEPIHAK buat acara skrining tanggal 29 maret karena jadwal internal hima sendiri yang berantakan padahal sudah difollowup berkala lagi dispill noh di komunitas marah-marah ,,3,3,1,https://x.com/UGM_FESS/status/1773015902184755436,"1,27775E+18",UGM_FESS
Wed Mar 27 15:40:37 +0000 2024,0,bisa gasih marah marah di komunitas marah marah tp anonim,,0,0,0,https://x.com/raflenaajaplis/status/1773012256478953888,526203001,raflenaajaplis
Wed Mar 27 15:32:45 +0000 2024,0,demi apapun knp komunitas marah-marah muncul terus sihh kesel bgt sumpah udh dibisuin pencet not interested jg masih ada aja nyebarin negative vibes bgt anying,,0,0,0,https://x.com/laysnackentang/status/1773010275358117897,"1,19248E+18",laysnackentang
Wed Mar 27 15:11:50 +0000 2024,0,enih komunitas marah marah apa komunitas julid,,0,2,0,https://x.com/mochaccani/status/1773005012576125174,"1,31044E+18",mochaccani
Wed Mar 27 15:04:58 +0000 2024,1,@hi enih griting yh bukan lapak komunitas marah-mrah.... p ngobrol??? gi sibuk apani idol and idoln't :v https://t.co/eOjLHeeinZ,hi,0,19,1,https://x.com/suallbora/status/1773003285646967181,"1,27817E+18",suallbora
Wed Mar 27 15:03:29 +0000 2024,0,itu komunitas marah-marah apa begimana sih,,0,0,0,https://x.com/ketastin/status/1773002912215548356,"7,63899E+17",ketastin
Wed Mar 27 15:01:46 +0000 2024,0,Komunitas marah-marah nih walaupun kita gak join tapi pernah nimbrung karna kelewat di TL (org lain ngequote) bikin jd keterusan muncul y? ,,0,0,0,https://x.com/indririzkii/status/1773002478390493206,69255653,indririzkii
Wed Mar 27 14:43:34 +0000 2024,0,ini juga komunitas marah marah lewat muluu dah gmna sih cara ngemute nya cuy,,0,1,0,https://x.com/chocoarz/status/1772997899783184693,"1,31991E+18",chocoarz
Wed Mar 27 14:42:32 +0000 2024,0,Komunitas marah marah isinya bakugo tiap detik beneran marah marah kebayang lagi bjirrr,,0,0,0,https://x.com/lomlyamato/status/1772997639119769669,"1,54245E+18",lomlyamato
